720.00000	0.00281
719.75000	0.00303
719.50000	0.00180
719.25000	-0.00067
719.00000	0.00312
718.75000	0.00352
718.50000	0.00190
718.25000	0.00308
718.00000	0.00078
717.75000	0.00293
717.50000	0.00363
717.25000	0.00320
717.00000	0.00240
716.75000	0.00247
716.50000	0.00174
716.25000	0.00221
716.00000	0.00200
715.75000	0.00294
715.50000	0.00309
715.25000	0.00243
715.00000	0.00345
714.75000	0.00179
714.50000	0.00282
714.25000	0.00150
714.00000	0.00242
713.75000	0.00223
713.50000	0.00528
713.25000	0.00068
713.00000	0.00332
712.75000	0.00286
712.50000	0.00233
712.25000	0.00349
712.00000	5.5914E-006
711.75000	0.00285
711.50000	0.00301
711.25000	0.00232
711.00000	0.00365
710.75000	0.00160
710.50000	0.00275
710.25000	0.00166
710.00000	0.00320
709.75000	0.00057
709.50000	0.00311
709.25000	0.00130
709.00000	0.00191
708.75000	0.00506
708.50000	0.00391
708.25000	0.00167
708.00000	0.00067
707.75000	0.00355
707.50000	0.00118
707.25000	0.00288
707.00000	0.00264
706.75000	0.00244
706.50000	0.00303
706.25000	0.00077
706.00000	0.00187
705.75000	0.00166
705.50000	0.00211
705.25000	0.00190
705.00000	0.00116
704.75000	0.00252
704.50000	0.00223
704.25000	0.00286
704.00000	0.00339
703.75000	0.00154
703.50000	0.00246
703.25000	0.00449
703.00000	0.00160
702.75000	0.00260
702.50000	0.00622
702.25000	-0.00047
702.00000	0.00242
701.75000	0.00099
701.50000	0.00271
701.25000	0.00249
701.00000	0.00359
700.75000	0.00238
700.50000	0.00321
700.25000	0.00313
700.00000	0.00170
699.75000	0.00182
699.50000	0.00271
699.25000	0.00043
699.00000	0.00227
698.75000	0.00388
698.50000	0.00219
698.25000	0.00144
698.00000	0.00336
697.75000	0.00280
697.50000	0.00285
697.25000	0.00151
697.00000	0.00059
696.75000	0.00207
696.50000	0.00462
696.25000	0.00091
696.00000	0.00196
695.75000	0.00295
695.50000	0.00206
695.25000	0.00381
695.00000	0.00319
694.75000	0.00259
694.50000	0.00158
694.25000	0.00351
694.00000	0.00090
693.75000	-0.00053
693.50000	0.00106
693.25000	0.00619
693.00000	0.00322
692.75000	0.00386
692.50000	0.00224
692.25000	0.00362
692.00000	0.00252
691.75000	0.00348
691.50000	0.00164
691.25000	0.00195
691.00000	0.00271
690.75000	0.00319
690.50000	0.00176
690.25000	0.00440
690.00000	0.00288
689.75000	0.00152
689.50000	0.00217
689.25000	0.00386
689.00000	0.00418
688.75000	0.00420
688.50000	0.00254
688.25000	0.00223
688.00000	0.00204
687.75000	0.00279
687.50000	0.00215
687.25000	0.00042
687.00000	0.00345
686.75000	0.00380
686.50000	0.00192
686.25000	0.00325
686.00000	0.00149
685.75000	0.00365
685.50000	0.00077
685.25000	0.00198
685.00000	0.00379
684.75000	0.00451
684.50000	0.00556
684.25000	0.00124
684.00000	0.00396
683.75000	0.00085
683.50000	0.00227
683.25000	0.00356
683.00000	0.00268
682.75000	0.00306
682.50000	0.00140
682.25000	0.00379
682.00000	0.00337
681.75000	0.00273
681.50000	0.00345
681.25000	0.00233
681.00000	0.00487
680.75000	0.00198
680.50000	0.00286
680.25000	0.00321
680.00000	0.00454
679.75000	0.00131
679.50000	0.00067
679.25000	0.00109
679.00000	0.00046
678.75000	0.00334
678.50000	0.00159
678.25000	0.00148
678.00000	0.00320
677.75000	0.00427
677.50000	0.00127
677.25000	0.00207
677.00000	0.00320
676.75000	0.00206
676.50000	0.00413
676.25000	0.00074
676.00000	0.00303
675.75000	0.00320
675.50000	-0.00033
675.25000	0.00057
675.00000	0.00076
674.75000	0.00317
674.50000	0.00460
674.25000	0.00206
674.00000	0.00512
673.75000	0.00150
673.50000	0.00275
673.25000	0.00137
673.00000	0.00409
672.75000	0.00321
672.50000	0.00150
672.25000	0.00402
672.00000	0.00196
671.75000	0.00358
671.50000	-0.00189
671.25000	0.00248
671.00000	0.00047
670.75000	0.00056
670.50000	0.00064
670.25000	0.00123
670.00000	0.00327
669.75000	0.00235
669.50000	0.00413
669.25000	-0.00021
669.00000	0.00364
668.75000	0.00364
668.50000	0.00199
668.25000	0.00340
668.00000	0.00213
667.75000	0.00053
667.50000	0.00094
667.25000	0.00196
667.00000	0.00222
666.75000	0.00195
666.50000	0.00474
666.25000	0.00160
666.00000	0.00165
665.75000	0.00141
665.50000	0.00439
665.25000	-8.1799E-006
665.00000	0.00305
664.75000	0.00019
664.50000	0.00037
664.25000	0.00027
664.00000	0.00004
663.75000	0.00288
663.50000	0.00057
663.25000	0.00280
663.00000	0.00167
662.75000	-0.00027
662.50000	0.00488
662.25000	0.00489
662.00000	0.00231
661.75000	0.00210
661.50000	0.00028
661.25000	0.00284
661.00000	0.00043
660.75000	0.00077
660.50000	0.00146
660.25000	0.00092
660.00000	0.00179
659.75000	0.00145
659.50000	0.00094
659.25000	0.00300
659.00000	0.00418
658.75000	0.00250
658.50000	0.00221
658.25000	0.00220
658.00000	0.00263
657.75000	0.00466
657.50000	-0.00012
657.25000	0.00151
657.00000	0.00131
656.75000	0.00196
656.50000	0.00323
656.25000	0.00028
656.00000	0.00245
655.75000	0.00272
655.50000	0.00409
655.25000	0.00011
655.00000	0.00329
654.75000	0.00038
654.50000	0.00228
654.25000	0.00357
654.00000	0.00118
653.75000	0.00155
653.50000	-0.00051
653.25000	0.00272
653.00000	0.00322
652.75000	0.00338
652.50000	0.00561
652.25000	0.00381
652.00000	0.00387
651.75000	0.00133
651.50000	0.00331
651.25000	0.00156
651.00000	0.00194
650.75000	-0.00096
650.50000	0.00057
650.25000	0.00326
650.00000	0.00112
649.75000	0.00464
649.50000	0.00065
649.25000	0.00341
649.00000	0.00327
648.75000	0.00258
648.50000	0.00212
648.25000	0.00375
648.00000	0.00066
647.75000	0.00085
647.50000	0.00214
647.25000	-0.00010
647.00000	0.00358
646.75000	0.00322
646.50000	0.00348
646.25000	0.00283
646.00000	0.00288
645.75000	0.00043
645.50000	0.00311
645.25000	0.00305
645.00000	0.00012
644.75000	0.00375
644.50000	0.00096
644.25000	0.00160
644.00000	0.00253
643.75000	0.00280
643.50000	0.00048
643.25000	0.00204
643.00000	0.00218
642.75000	0.00453
642.50000	0.00242
642.25000	0.00309
642.00000	0.00391
641.75000	0.00223
641.50000	0.00301
641.25000	-0.00036
641.00000	0.00005
640.75000	0.00139
640.50000	0.00312
640.25000	0.00474
640.00000	0.00367
639.75000	0.00389
639.50000	0.00389
639.25000	0.00414
639.00000	0.00392
638.75000	0.00249
638.50000	0.00152
638.25000	0.00326
638.00000	0.00321
637.75000	0.00358
637.50000	0.00472
637.25000	0.00410
637.00000	0.00456
636.75000	0.00326
636.50000	0.00098
636.25000	0.00313
636.00000	0.00467
635.75000	0.00378
635.50000	0.00150
635.25000	0.00101
635.00000	0.00330
634.75000	0.00305
634.50000	0.00275
634.25000	0.00293
634.00000	0.00462
633.75000	0.00407
633.50000	0.00354
633.25000	0.00210
633.00000	0.00313
632.75000	0.00252
632.50000	0.00365
632.25000	0.00234
632.00000	0.00020
631.75000	0.00610
631.50000	0.00405
631.25000	0.00551
631.00000	0.00498
630.75000	0.00462
630.50000	0.00361
630.25000	0.00301
630.00000	0.00458
629.75000	0.00206
629.50000	0.00356
629.25000	0.00333
629.00000	0.00366
628.75000	0.00352
628.50000	0.00314
628.25000	0.00475
628.00000	0.00686
627.75000	0.00445
627.50000	0.00385
627.25000	0.00292
627.00000	0.00493
626.75000	0.00521
626.50000	0.00389
626.25000	0.00421
626.00000	0.00341
625.75000	0.00564
625.50000	0.00337
625.25000	0.00476
625.00000	0.00278
624.75000	0.00573
624.50000	0.00339
624.25000	0.00389
624.00000	0.00179
623.75000	0.00404
623.50000	0.00362
623.25000	0.00419
623.00000	0.00498
622.75000	0.00318
622.50000	0.00537
622.25000	0.00330
622.00000	0.00499
621.75000	0.00432
621.50000	0.00346
621.25000	0.00389
621.00000	0.00111
620.75000	0.00354
620.50000	0.00214
620.25000	0.00720
620.00000	0.00454
619.75000	0.00655
619.50000	0.00609
619.25000	0.00570
619.00000	0.00489
618.75000	0.00239
618.50000	0.00293
618.25000	0.00143
618.00000	0.00291
617.75000	0.00311
617.50000	0.00215
617.25000	0.00495
617.00000	0.00419
616.75000	0.00471
616.50000	0.00174
616.25000	0.00342
616.00000	0.00387
615.75000	0.00371
615.50000	0.00335
615.25000	0.00365
615.00000	0.00438
614.75000	0.00379
614.50000	0.00537
614.25000	0.00463
614.00000	0.00300
613.75000	0.00449
613.50000	0.00243
613.25000	0.00391
613.00000	0.00315
612.75000	0.00237
612.50000	0.00404
612.25000	0.00279
612.00000	0.00302
611.75000	0.00342
611.50000	0.00661
611.25000	0.00613
611.00000	0.00307
610.75000	0.00184
610.50000	0.00198
610.25000	0.00389
610.00000	0.00229
609.75000	0.00352
609.50000	0.00415
609.25000	0.00503
609.00000	0.00563
608.75000	0.00426
608.50000	0.00326
608.25000	0.00437
608.00000	0.00327
607.75000	0.00304
607.50000	0.00413
607.25000	0.00323
607.00000	0.00534
606.75000	0.00520
606.50000	0.00321
606.25000	0.00513
606.00000	0.00519
605.75000	0.00514
605.50000	0.00344
605.25000	0.00273
605.00000	0.00404
604.75000	0.00171
604.50000	0.00458
604.25000	0.00152
604.00000	0.00346
603.75000	0.00483
603.50000	0.00591
603.25000	0.00547
603.00000	0.00229
602.75000	0.00560
602.50000	0.00241
602.25000	0.00344
602.00000	0.00314
601.75000	0.00336
601.50000	0.00304
601.25000	0.00470
601.00000	0.00584
600.75000	0.00203
600.50000	0.00467
600.25000	0.00525
600.00000	0.00412
599.75000	0.00521
599.50000	0.00181
599.25000	0.00468
599.00000	0.00248
598.75000	0.00343
598.50000	0.00418
598.25000	0.00456
598.00000	0.00541
597.75000	0.00262
597.50000	0.00753
597.25000	0.00401
597.00000	0.00451
596.75000	0.00390
596.50000	0.00429
596.25000	0.00147
596.00000	0.00327
595.75000	0.00509
595.50000	0.00386
595.25000	0.00612
595.00000	0.00320
594.75000	0.00452
594.50000	0.00384
594.25000	-0.00071
594.00000	0.00377
593.75000	0.00270
593.50000	0.00276
593.25000	0.00338
593.00000	0.00360
592.75000	0.00723
592.50000	0.00430
592.25000	0.00381
592.00000	0.00273
591.75000	0.00595
591.50000	0.00213
591.25000	0.00334
591.00000	0.00466
590.75000	0.00163
590.50000	0.00363
590.25000	0.00277
590.00000	0.00428
589.75000	0.00411
589.50000	0.00312
589.25000	0.00342
589.00000	0.00341
588.75000	0.00422
588.50000	0.00286
588.25000	0.00366
588.00000	0.00273
587.75000	0.00372
587.50000	0.00462
587.25000	0.00533
587.00000	0.00512
586.75000	0.00382
586.50000	0.00418
586.25000	0.00311
586.00000	0.00445
585.75000	0.00219
585.50000	0.00310
585.25000	0.00328
585.00000	0.00332
584.75000	0.00509
584.50000	0.00288
584.25000	0.00428
584.00000	0.00253
583.75000	0.00436
583.50000	0.00501
583.25000	0.00258
583.00000	0.00291
582.75000	0.00269
582.50000	0.00398
582.25000	0.00188
582.00000	0.00260
581.75000	0.00422
581.50000	0.00351
581.25000	0.00659
581.00000	0.00333
580.75000	0.00595
580.50000	0.00247
580.25000	0.00345
580.00000	0.00314
579.75000	0.00053
579.50000	0.00359
579.25000	0.00251
579.00000	0.00384
578.75000	0.00445
578.50000	0.00264
578.25000	0.00288
578.00000	0.00266
577.75000	0.00507
577.50000	0.00376
577.25000	0.00525
577.00000	0.00237
576.75000	0.00436
576.50000	0.00337
576.25000	0.00408
576.00000	0.00549
575.75000	0.00096
575.50000	0.00422
575.25000	0.00233
575.00000	0.00489
574.75000	0.00373
574.50000	0.00392
574.25000	0.00058
574.00000	0.00212
573.75000	0.00527
573.50000	0.00304
573.25000	0.00401
573.00000	0.00405
572.75000	0.00307
572.50000	0.00555
572.25000	0.00171
572.00000	0.00550
571.75000	0.00210
571.50000	0.00480
571.25000	0.00384
571.00000	0.00206
570.75000	0.00461
570.50000	0.00312
570.25000	0.00451
570.00000	0.00134
569.75000	0.00494
569.50000	0.00458
569.25000	0.00705
569.00000	0.00422
568.75000	0.00411
568.50000	0.00215
568.25000	0.00440
568.00000	0.00585
567.75000	0.00368
567.50000	0.00668
567.25000	0.00580
567.00000	0.00601
566.75000	0.00521
566.50000	0.00605
566.25000	0.00617
566.00000	0.00778
565.75000	0.00692
565.50000	0.00427
565.25000	0.00649
565.00000	0.00296
564.75000	0.00472
564.50000	0.00658
564.25000	0.00539
564.00000	0.00687
563.75000	0.00621
563.50000	0.00753
563.25000	0.00478
563.00000	0.00490
562.75000	0.00278
562.50000	0.00670
562.25000	0.00510
562.00000	0.00518
561.75000	0.00730
561.50000	0.00754
561.25000	0.00681
561.00000	0.00515
560.75000	0.00737
560.50000	0.00511
560.25000	0.00568
560.00000	0.00706
559.75000	0.00588
559.50000	0.00410
559.25000	0.00732
559.00000	0.00334
558.75000	0.00403
558.50000	0.00792
558.25000	0.01066
558.00000	0.00726
